mandateId|lastUpdateDate|creditorId|creditorName|creditorAccountNumber|creditorSortCode|creditorIban|creditorBic|debtorName|debtorAccountNumber|debtorSortCode|debtorIban|debtorBic|debtorEmail|debtorPhone|mandateReference|mandateType|frequency|status|signatureDate|effectiveDate|expiryDate|maxAmountPerTransaction|maxAmountPerMonth|maxTransactionsPerMonth|currency|description|schemeType
MND-0000000396|2026-02-19 15:29:46|CRED000587|Sainsbury's Bank|99428681|93-70-62|GB11NWBK93706299428681|RBOSIE2L|Sebastian Ali|13652028|35-47-28|GB49NWBK35472813652028|HSBCGB21|sebastian263@virginmedia.com|+447808321721|REF-SAIN-805395|RECURRING|QUARTERLY|SUSPENDED|2024-10-18|2024-10-29|2029-10-29|1058.38|1058.38|7|GBP|Updated payment plan|SEPA_B2B
MND-0000000397|2023-02-10 09:08:21|CRED000435|London Borough Council|99356972|41-14-64|GB78NWBK41146499356972|TSBSGB2S|Poppy King|61278439|31-86-00|GB24NWBK31860061278439|NATWGBMM|poppyking@sky.com|+447905178104|REF-LOND-409459|RECURRING|ANNUALLY|ACTIVE|2021-01-22|2021-02-15|2024-02-15|2689.05|5378.10|8|EUR|Charity donation|SEPA_CORE
MND-0000000398|2026-02-19 15:29:46|CRED000145|Google Payment Ltd|18870541|35-80-39|GB93NWBK35803918870541|LOYDGB22|Sienna Kumar|04616047|56-66-76|GB43NWBK56667604616047|HSBCGB2S|sienna_kumar@sky.com|+447906563864|REF-GOOG-166034|ONE_OFF|ONE_OFF|PENDING|2020-09-07|2020-10-03|2022-10-03|220.53|5867.70|5|GBP|Monthly subscription|BACS
MND-0000000399|2026-02-19 15:29:46|CRED000425|Dropbox UK Ltd|74655464|30-48-89|GB23NWBK30488974655464|NWBKGB22|Henry Morris|53949445|89-38-13|GB84NWBK89381353949445|BARCGB22|henry_morris315@btinternet.com|+447801529192|REF-DROP-857992|ONE_OFF|ONE_OFF|ACTIVE|2021-01-06|2021-01-12|2022-01-12|609.79|3700.05|19|EUR|Energy bill|SEPA_CORE
MND-0000000400|2026-02-19 15:29:46|CRED000263|Thames Water Utilities|31277787|23-27-46|GB32NWBK23274631277787|MIDLGB2L|Thomas Price|51074728|77-77-49|GB30NWBK77774951074728|LOYDGBMM|thomas.price96@gmail.com|+447907889458|REF-THAM-126312|ONE_OFF|ONE_OFF|PENDING|2025-04-04|2025-04-26|2028-04-26|2429.96|2429.96|6|GBP|Service subscription|BACS
MND-0000000401|2026-02-19 15:29:46|CRED000321|RAC Motoring Services|27407034|93-19-47|GB78NWBK93194727407034|RBOSGB21|Sophie Begum|51833038|14-21-00|GB51NWBK14210051833038|RBOSGB2S|sophiebegum@virginmedia.com|+447801591937|REF-RAC-049157|ONE_OFF|ONE_OFF|SUSPENDED|2022-02-27|2022-03-22|2025-03-22|3217.20|16086.00|3|GBP|Membership fee|SEPA_CORE
MND-0000000402|2026-02-19 15:29:46|CRED000250|David Lloyd Leisure|06775630|13-44-16|GB70NWBK13441606775630|TSBSIE21|Rachel James|26002115|73-07-34|GB59NWBK73073426002115|BARCGB21|rachel.james793@hotmail.com|+447909868052|REF-DAVI-303360|ONE_OFF|ONE_OFF|ACTIVE|2023-10-31|2023-11-17|2026-11-17|4336.59|245.81|17|GBP|Energy bill|SEPA_B2B
MND-0000000403|2025-03-01 11:18:11|CRED000235|Ovo Energy Limited|30193358|89-58-06|GB53NWBK89580630193358|MIDLGB21|Edward Byrne|98974727|46-72-79|GB52NWBK46727998974727|SANTGB2L|edwardbyrne@virginmedia.com|+447700598705|REF-OVO-327646|RECURRING|MONTHLY|PENDING|2021-01-27|2021-01-30|2025-01-30|2994.11|8982.33|9|GBP|Loan repayment|SEPA_CORE
MND-0000000404|2026-01-24 14:40:11|CRED000494|South West Water Ltd|93062699|43-57-24|GB55NWBK43572493062699|LOYDGB22|Alexander Price|29346783|83-63-71|GB84NWBK83637129346783|SANTGB2L|alexanderprice@yahoo.co.uk|+447805280662|REF-SOUT-426823|RECURRING|ANNUALLY|PENDING|2021-02-03|2021-02-23|2022-02-23|918.07|3672.28|8|GBP|Gym membership|BACS
MND-0000000405|2025-08-22 00:50:14|CRED000530|David Lloyd Leisure|53036669|82-55-31|GB87NWBK82553153036669|MIDLGB21|Rachel Singh|96400915|08-93-24|GB81NWBK08932496400915|RBOSGB22|rachel93@yahoo.co.uk|+447807420401|REF-DAVI-761033|RECURRING|MONTHLY|PENDING|2026-12-19|2027-01-11|2031-01-11|1815.94|5447.82|4|GBP|Water rates|BACS
MND-0000000406|2026-02-19 15:29:46|CRED000440|Aviva Insurance Ltd|99616490|57-12-47|GB66NWBK57124799616490|MIDLGB2S|Isla Watson|69740809|59-04-30|GB59NWBK59043069740809|NATWGBMM|isla_watson@outlook.com|+447803646374|REF-AVIV-120040|ONE_OFF|ANNUALLY|ACTIVE|2021-04-15|2021-05-14|2025-05-14|1970.10|5910.30|4|GBP|Membership fee|SEPA_CORE
MND-0000000407|2026-02-19 15:29:46|CRED000137|Sky UK Limited|17468893|41-04-14|GB24NWBK41041417468893|RBOSGBMM|Amelia Davis|67256427|55-48-84|GB28NWBK55488467256427|TSBSIE21|amelia.davis94@gmail.com|+447701115480|REF-SKY-874434|RECURRING|WEEKLY|ACTIVE|2020-10-19|2020-11-05|2021-11-05|338.79|5864.87|6|GBP|Insurance premium|SEPA_CORE
MND-0000000408|2024-05-10 16:44:38|CRED000328|Admiral Insurance|48973863|37-89-67|GB86NWBK37896748973863|SWINIEMM|Evie Green|62092425|41-70-51|GB49NWBK41705162092425|MIDLIE21|eviegreen@gmail.com|+447904393646|REF-ADMI-278872|RECURRING|WEEKLY|PENDING|2021-05-27|2021-06-02|2026-06-02|1104.31|4417.24|4|GBP|Council tax|SEPA_CORE
MND-0000000409|2023-12-31 13:57:33|CRED000904|Gymbox Ltd|01444032|36-06-22|GB93NWBK36062201444032|SANTGB22|Charlotte Byrne|15904826|53-92-64|GB23NWBK53926415904826|BARCGB2S|charlotte_byrne@talktalk.net|+447807895219|REF-GYMB-896285|ONE_OFF|ONE_OFF|PENDING|2021-09-25|2021-10-02|2025-10-02|146.83|734.15|9|GBP|Membership fee|BACS
MND-0000000410|2025-12-18 14:10:31|CRED000882|HBO Max UK|13140496|14-57-26|GB20NWBK14572613140496|LOYDGBMM|Daisy Morris|90035524|59-74-03|GB22NWBK59740390035524|BARCGB2L|daisymorris@talktalk.net|+447909501100|REF-HBO-701804|ONE_OFF|ONE_OFF|ACTIVE|2026-07-14|2026-07-17|2031-07-17|2349.18|7047.54|7|EUR|Charity donation|SEPA_CORE
MND-0000000411|2024-03-14 04:42:11|CRED000718|Tesco Personal Finance|62310114|32-93-62|GB25NWBK32936262310114|TSBSGBMM|Alexander Shaw|34439044|23-64-31|GB62NWBK23643134439044|NATWGB21|alexander.shaw@sky.com|+447801820379|REF-TESC-826249|RECURRING|QUARTERLY|SUSPENDED|2020-09-12|2020-09-19|2025-09-19|141.30|706.50|1|GBP|Rent payment|SEPA_CORE
MND-0000000412|2024-02-22 05:06:11|CRED000217|Shell Energy Retail|92001313|41-48-16|GB34NWBK41481692001313|SANTGB2L|Lucas Walsh|12932859|48-38-37|GB38NWBK48383712932859|LOYDGB21|lucaswalsh@aol.com|+447709867200|REF-SHEL-834132|RECURRING|QUARTERLY|SUSPENDED|2024-03-15|2024-03-16|2026-03-16|1254.95|5019.80|3|GBP|Regular savings|BACS
MND-0000000413|2026-02-19 15:29:46|CRED000036|Admiral Insurance|34100912|39-64-97|GB15NWBK39649734100912|TSBSGBMM|Mia Griffiths|56814464|58-89-24|GB24NWBK58892456814464|NATWGB2S|mia.griffiths86@talktalk.net|+447901792837|REF-ADMI-741693|ONE_OFF|ONE_OFF|SUSPENDED|2023-01-18|2023-01-23|2025-01-23|3325.36|13301.44|1|GBP|Monthly subscription|SEPA_B2B
MND-0000000414|2026-02-19 15:29:46|CRED000395|Save the Children UK|39649931|19-38-82|GB63NWBK19388239649931|NATWGB22|Lisa O'Brien|11022443|31-78-32|GB89NWBK31783211022443|NWBKGB21|lisa.o'brien723@hotmail.com|+447908780966|REF-SAVE-303695|RECURRING|MONTHLY|ACTIVE|2021-04-15|2021-04-22|2023-04-22|99.97|499.85|1|GBP|Loan repayment|BACS
MND-0000000415|2025-04-21 22:57:11|CRED000253|United Utilities Water|48270783|52-87-73|GB23NWBK52877348270783|TSBSGBMM|Lucas Moore|15714341|38-44-36|GB36NWBK38443615714341|NATWIEMM|lucas.moore34@outlook.com|+447703925499|REF-UNIT-856807|ONE_OFF|ONE_OFF|ACTIVE|2024-09-20|2024-10-07|2028-10-07|877.06|3508.24|6|GBP|Mortgage payment|BACS
MND-0000000416|2023-03-18 06:14:05|CRED000341|Thames Water Utilities|86867128|07-88-47|GB46NWBK07884786867128|NATWIE21|Eva Byrne|57993943|90-38-69|GB97NWBK90386957993943|NATWIE21|eva_byrne@talktalk.net|+447704780051|REF-THAM-374242|RECURRING|MONTHLY|SUSPENDED|2022-06-23|2022-06-30|2027-06-30|349.56|1048.68|4|EUR|Broadband service|SEPA_CORE
MND-0000000417|2025-06-08 03:04:51|CRED000795|Ovo Energy Limited|32710124|09-18-66|GB89NWBK09186632710124|RBOSGB22|Mohammed Robinson|09392001|10-34-47|GB37NWBK10344709392001|NATWGB21|mohammed.robinson@btinternet.com|+447700506457|REF-OVO-198013|RECURRING|WEEKLY|ACTIVE|2020-12-14|2021-01-09|2023-01-09|1927.86|5783.58|2|GBP|Energy bill|BACS
MND-0000000418|2026-02-19 15:29:46|CRED000659|O2 UK Limited|57713168|45-16-68|GB93NWBK45166857713168|HSBCGBMM|George Phillips|19207997|40-21-32|GB76NWBK40213219207997|LOYDGB2L|george.phillips741@talktalk.net|+447709851612|REF-OU-065671|ONE_OFF|ONE_OFF|PENDING|2023-01-21|2023-01-27|2028-01-27|1587.58|1249.30|4|GBP|Service subscription|SEPA_B2B
MND-0000000419|2024-10-30 16:20:51|CRED000142|Google Payment Ltd|06324515|41-15-68|GB88NWBK41156806324515|MIDLGB2S|Leo Evans|08000197|58-56-42|GB60NWBK58564208000197|SWINGB22|leo68@icloud.com|+447803724405|REF-GOOG-873785|RECURRING|ANNUALLY|ACTIVE|2023-01-07|2023-01-25|2027-01-25|4974.07|9948.14|5|GBP|Loan repayment|BACS
MND-0000000420|2026-02-19 15:29:46|CRED000030|Sainsbury's Bank|37331324|14-64-88|GB89NWBK14648837331324|SWINIE2S|Sarah Robinson|85671507|33-72-93|GB61NWBK33729385671507|RBOSGB21|sarah_robinson534@icloud.com|+447703440441|REF-SAIN-486454|RECURRING|MONTHLY|ACTIVE|2026-11-06|2026-11-19|2030-11-19|4800.09|9600.18|4|GBP|Loan repayment|SEPA_B2B
MND-0000000421|2026-02-19 15:29:46|CRED000244|Anglian Water Services|00675411|33-30-15|GB44NWBK33301500675411|LOYDGB22|Andrew Lewis|66464787|60-63-33|GB36NWBK60633366464787|MIDLGB22|andrewlewis3@aol.com|+447800404262|REF-ANGL-165664|ONE_OFF|ONE_OFF|ACTIVE|2022-05-22|2022-06-10|2023-06-10|930.65|8195.50|11|GBP|Rent payment|SEPA_CORE
MND-0000000422|2026-01-03 18:54:26|CRED000788|E.ON Next Energy|29984399|30-79-21|GB84NWBK30792129984399|SANTGBMM|Lucas Martin|71048684|14-83-45|GB65NWBK14834571048684|TSBSGB22|lucas.martin5@outlook.com|+447701977639|REF-EON-836305|RECURRING|MONTHLY|PENDING|2022-11-25|2022-12-25|2023-12-25|4511.15|22555.75|9|GBP|Gym membership|SEPA_CORE
MND-0000000423|2024-10-02 16:59:56|CRED000105|Tesco Personal Finance|62174694|43-81-41|GB89NWBK43814162174694|MIDLGBMM|Grace Morgan|49418714|35-15-64|GB17NWBK35156449418714|SANTGB2S|grace_morgan@yahoo.co.uk|+447700375688|REF-TESC-705799|ONE_OFF|ONE_OFF|ACTIVE|2025-08-17|2025-09-14|2027-09-14|4604.54|4604.54|2|GBP|Broadband service|SEPA_B2B
MND-0000000424|2026-02-19 15:29:46|CRED000872|Vodafone UK|60045455|23-82-60|GB61NWBK23826060045455|HSBCGB2S|Sienna Watson|81933822|34-63-45|GB94NWBK34634581933822|SWINGB21|sienna.watson86@sky.com|+447708923557|REF-VODA-068595|ONE_OFF|MONTHLY|ACTIVE|2023-02-04|2023-02-26|2025-02-26|3815.26|4103.07|2|GBP|Monthly subscription|SEPA_CORE
MND-0000000425|2026-08-15 09:20:24|CRED000698|Netflix International|34932278|44-51-54|GB59NWBK44515434932278|LOYDGB21|Elsie Morgan|96940075|80-93-12|GB17NWBK80931296940075|HSBCGB2L|elsie.morgan@hotmail.com|+447709050795|REF-NETF-346607|RECURRING|WEEKLY|ACTIVE|2021-10-12|2021-11-10|2024-11-10|1262.74|2525.48|2|GBP|Rent payment|BACS
MND-0000000426|2026-02-19 15:29:46|CRED000508|Amazon Prime UK|52674183|23-51-45|GB13NWBK23514552674183|HSBCIE2L|Lily Byrne|30492765|77-62-19|GB83NWBK77621930492765|NWBKGB22|lily.byrne34@btinternet.com|+447706107120|REF-AMAZ-575027|RECURRING|WEEKLY|ACTIVE|2025-01-26|2025-02-17|2027-02-17|1253.30|3759.90|9|GBP|Service subscription|BACS
MND-0000000427|2024-04-22 14:15:41|CRED000433|O2 UK Limited|28609688|58-27-37|GB26NWBK58273728609688|BARCGBMM|Sophia Parker|71456413|83-80-37|GB58NWBK83803771456413|TSBSGB21|sophia.parker@icloud.com|+447805342375|REF-OU-148059|RECURRING|MONTHLY|ACTIVE|2023-03-17|2023-04-09|2028-04-09|183.59|734.36|1|GBP|Broadband service|BACS
MND-0000000428|2026-02-19 15:29:46|CRED000118|Bulb Energy Ltd|63309306|93-86-23|GB69NWBK93862363309306|NATWGB21|Andrew White|51813448|46-93-48|GB40NWBK46934851813448|TSBSGBMM|andrew76@outlook.com|+447700387390|REF-BULB-529033|RECURRING|FORTNIGHTLY|ACTIVE|2024-06-01|2024-06-29|2029-06-29|4298.70|8597.40|1|GBP|Membership fee|BACS
MND-0000000429|2026-02-19 15:29:46|CRED000431|Admiral Insurance|46170921|80-25-42|GB19NWBK80254246170921|SANTGB2S|Ruby Ali|55831829|57-66-18|GB30NWBK57661855831829|SWINGB2S|ruby32@outlook.com|+447702810145|REF-ADMI-513071|RECURRING|FORTNIGHTLY|ACTIVE|2025-09-15|2025-09-29|2030-09-29|1441.25|5765.00|1|GBP|Insurance premium|BACS
MND-0000000430|2026-05-03 16:37:39|CRED000049|RSPCA Donations|28252276|15-82-39|GB18NWBK15823928252276|NWBKIEMM|Arthur Shaw|95984464|16-77-88|GB90NWBK16778895984464|SANTGB22|arthur.shaw73@sky.com|+447700016623|REF-RSPC-354989|RECURRING|ANNUALLY|ACTIVE|2020-03-23|2020-04-13|2024-04-13|4448.80|22244.00|3|GBP|Council tax|BACS
MND-0000000431|2023-12-10 01:29:42|CRED000601|Kindle Unlimited|77815680|09-51-24|GB63NWBK09512477815680|HSBCGBMM|Sebastian Ahmed|73554333|12-36-86|GB21NWBK12368673554333|SWINGB2L|sebastian_ahmed@outlook.com|+447703483781|REF-KIND-570244|ONE_OFF|ONE_OFF|PENDING|2024-11-23|2024-12-07|2026-12-07|3097.36|15486.80|5|GBP|Phone contract|SEPA_CORE
MND-0000000432|2026-09-10 04:45:05|CRED000169|Amazon Prime UK|26635668|23-08-42|GB38NWBK23084226635668|TSBSGBMM|Ruby Carter|20903790|80-89-73|GB73NWBK80897320903790|SANTGB2L|ruby.carter@gmail.com|+447701807960|REF-AMAZ-295819|RECURRING|WEEKLY|ACTIVE|2025-06-30|2025-07-18|2027-07-18|167.86|671.44|5|GBP|Rent payment|SEPA_B2B
MND-0000000433|2026-02-19 15:29:46|CRED000060|Sky UK Limited|09575790|39-02-16|GB50NWBK39021609575790|BARCGBMM|Oliver Ali|88482193|04-21-43|GB52NWBK04214388482193|SWINGB22|oliver_ali991@aol.com|+447900165386|REF-SKY-451904|ONE_OFF|ONE_OFF|ACTIVE|2020-05-15|2020-05-23|2023-05-23|1486.11|5944.44|8|EUR|Monthly subscription|SEPA_CORE
MND-0000000434|2026-02-19 15:29:46|CRED000226|BT Payment Services Ltd|20167393|12-27-63|GB29NWBK12276320167393|NWBKGB2S|Ruby Byrne|33198365|53-52-40|GB98NWBK53524033198365|NATWIE2S|ruby.byrne96@icloud.com|+447805392058|REF-BTP-133631|ONE_OFF|ONE_OFF|SUSPENDED|2022-10-26|2022-11-03|2023-11-03|4953.07|3284.36|7|GBP|Insurance premium|BACS
MND-0000000435|2026-02-19 15:29:46|CRED000509|British Heart Foundation|21111604|41-63-10|GB45NWBK41631021111604|LOYDIE2S|Charlotte Sharma|06693020|11-77-69|GB27NWBK11776906693020|RBOSGB22|charlotte.sharma@gmail.com|+447901655879|REF-BRIT-999073|RECURRING|MONTHLY|ACTIVE|2023-09-15|2023-10-03|2024-10-03|2313.49|11567.45|7|GBP|Monthly subscription|BACS
MND-0000000436|2026-02-08 02:18:41|CRED000068|Cancer Research UK|36823179|10-96-88|GB66NWBK10968836823179|RBOSGB21|Emma Harrison|36231763|09-63-74|GB60NWBK09637436231763|HSBCGB2S|emmaharrison@hotmail.com|+447705931020|REF-CANC-380955|ONE_OFF|ONE_OFF|ACTIVE|2022-09-15|2022-10-14|2027-10-14|1723.57|6894.28|2|GBP|Rent payment|BACS
MND-0000000437|2026-10-29 14:37:03|CRED000280|Yorkshire Water Services|79387594|43-13-30|GB99NWBK43133079387594|NATWIEMM|Max Murphy|31267370|17-35-01|GB11NWBK17350131267370|HSBCIE22|maxmurphy@hotmail.com|+447708180473|REF-YORK-787196|ONE_OFF|ONE_OFF|ACTIVE|2025-03-15|2025-03-18|2026-03-18|2832.69|2832.69|2|GBP|Insurance premium|BACS
MND-0000000438|2024-10-11 22:29:29|CRED000914|Oxfam GB|69562547|49-26-80|GB65NWBK49268069562547|RBOSGB21|Florence Davis|39493127|01-26-40|GB53NWBK01264039493127|MIDLGB2L|florence_davis@icloud.com|+447802315950|REF-OXFA-676141|ONE_OFF|ONE_OFF|ACTIVE|2021-04-19|2021-05-01|2022-05-01|4697.00|4697.00|2|GBP|Gym membership|BACS
MND-0000000439|2026-02-19 15:29:46|CRED000971|Dropbox UK Ltd|81758130|54-25-31|GB49NWBK54253181758130|BARCGBMM|Edward Smith|50872293|40-24-69|GB63NWBK40246950872293|HSBCGB22|edward77@icloud.com|+447906211609|REF-DROP-364739|RECURRING|FORTNIGHTLY|SUSPENDED|2022-01-31|2022-02-13|2026-02-13|2416.92|6351.19|9|GBP|Phone contract|SEPA_B2B
MND-0000000440|2026-02-19 15:29:46|CRED000747|David Lloyd Leisure|30408036|35-89-89|GB45NWBK35898930408036|NWBKIE2S|Charles Young|12113278|43-28-50|GB49NWBK43285012113278|LOYDGB2S|charlesyoung@gmail.com|+447800619159|REF-DAVI-366430|RECURRING|WEEKLY|ACTIVE|2026-06-13|2026-07-03|2028-07-03|4903.43|19613.72|4|GBP|Insurance premium|BACS
MND-0000000441|2026-11-22 22:27:22|CRED000665|Virgin Media Payments|89387238|48-08-27|GB66NWBK48082789387238|NWBKGB2S|Poppy Green|32869024|01-27-27|GB32NWBK01272732869024|TSBSIE2S|poppy_green@outlook.com|+447905362617|REF-VIRG-761631|ONE_OFF|ONE_OFF|PENDING|2020-02-26|2020-03-20|2024-03-20|3958.36|19791.80|8|GBP|Mortgage payment|BACS
MND-0000000442|2026-02-19 15:29:46|CRED000317|National Trust Membership|74538752|49-34-59|GB64NWBK49345974538752|SANTIEMM|Ethan Watson|91351512|38-34-23|GB88NWBK38342391351512|HSBCIE21|ethan.watson67@aol.com|+447900153443|REF-NATI-870100|ONE_OFF|ONE_OFF|ACTIVE|2026-03-07|2026-03-14|2027-03-14|1437.23|2860.28|10|EUR|Membership fee|SEPA_CORE
MND-0000000443|2023-08-19 10:08:31|CRED000249|Amazon Prime UK|26457688|72-22-54|GB10NWBK72225426457688|NATWGBMM|Willow Wright|23949669|10-70-99|GB19NWBK10709923949669|HSBCIEMM|willow.wright@outlook.com|+447709612645|REF-AMAZ-729114|RECURRING|QUARTERLY|PENDING|2023-09-15|2023-10-10|2025-10-10|3934.39|3934.39|1|GBP|Water rates|BACS
MND-0000000444|2023-05-02 11:54:58|CRED000214|RAC Motoring Services|24245174|73-75-78|GB80NWBK73757824245174|HSBCGB22|Sienna Clark|82259035|15-56-23|GB81NWBK15562382259035|BARCGB2S|sienna57@virginmedia.com|+447705235595|REF-RAC-171330|RECURRING|WEEKLY|SUSPENDED|2024-11-13|2024-11-14|2029-11-14|2029.00|10145.00|3|GBP|Monthly subscription|BACS
MND-0000000445|2026-09-30 15:44:34|CRED000765|Virgin Media Payments|14434793|51-71-34|GB24NWBK51713414434793|SANTGB22|Oscar O'Brien|10463368|01-12-85|GB43NWBK01128510463368|BARCGB21|oscar.o'brien59@talktalk.net|+447900372400|REF-VIRG-835398|RECURRING|ANNUALLY|ACTIVE|2025-02-22|2025-03-03|2027-03-03|3124.28|15621.40|2|GBP|Loan repayment|BACS
MND-0000000446|2025-01-18 17:02:10|CRED000900|AA Membership Services|00228686|48-51-56|GB56NWBK48515600228686|NWBKGB2L|Andrew Cook|49156154|14-61-45|GB65NWBK14614549156154|BARCGB21|andrew_cook@talktalk.net|+447704735700|REF-AAM-441631|RECURRING|QUARTERLY|SUSPENDED|2026-08-10|2026-08-26|2028-08-26|3656.79|18283.95|8|GBP|Loan repayment|BACS
MND-0000000447|2025-04-06 01:31:47|CRED000576|London Borough Council|91000141|57-26-35|GB35NWBK57263591000141|TSBSGBMM|Oliver Mitchell|08450812|44-28-14|GB27NWBK44281408450812|RBOSGB22|oliver.mitchell@hotmail.com|+447808371780|REF-LOND-074875|ONE_OFF|ONE_OFF|ACTIVE|2026-05-12|2026-05-25|2027-05-25|4231.67|12695.01|10|GBP|Council tax|SEPA_CORE
MND-0000000448|2026-02-19 15:29:46|CRED000039|Manchester City Council|18429470|05-99-84|GB81NWBK05998418429470|NATWGB22|Paul King|60554205|44-87-31|GB40NWBK44873160554205|NWBKGB22|paulking@sky.com|+447700314897|REF-MANC-512884|RECURRING|MONTHLY|ACTIVE|2026-01-24|2026-02-16|2029-02-16|2551.26|2898.54|6|GBP|Regular savings|BACS
MND-0000000449|2026-02-19 15:29:46|CRED000408|Gymbox Ltd|09607025|46-48-84|GB25NWBK46488409607025|BARCGBMM|Harry Scott|60762087|47-15-56|GB77NWBK47155660762087|SWINGB2L|harry.scott862@outlook.com|+447703942929|REF-GYMB-762198|ONE_OFF|ONE_OFF|ACTIVE|2020-03-27|2020-04-02|2025-04-02|1867.54|8350.99|7|GBP|Insurance premium|BACS
MND-0000000450|2023-02-04 06:21:19|CRED000053|Disney Plus UK|75888175|58-29-15|GB80NWBK58291575888175|SANTGB2S|Jacob Hughes|22029419|44-29-55|GB47NWBK44295522029419|HSBCGBMM|jacobhughes@aol.com|+447702290929|REF-DISN-733249|ONE_OFF|ONE_OFF|ACTIVE|2023-07-26|2023-08-16|2027-08-16|3124.32|3124.32|1|GBP|Broadband service|SEPA_B2B
MND-0000000451|2023-05-28 08:13:10|CRED000862|British Gas Services Ltd|34193066|52-38-27|GB93NWBK52382734193066|RBOSIE21|Oscar O'Brien|98171726|16-94-50|GB30NWBK16945098171726|RBOSGBMM|oscar.o'brien71@btinternet.com|+447707851318|REF-BRIT-519733|ONE_OFF|ONE_OFF|ACTIVE|2023-01-09|2023-01-12|2026-01-12|1461.33|7306.65|4|GBP|Regular savings|SEPA_B2B
MND-0000000452|2026-02-19 15:29:46|CRED000269|Cancer Research UK|98088204|16-49-02|GB36NWBK16490298088204|SANTGB2S|Leo Johnson|16925649|17-19-45|GB88NWBK17194516925649|NATWGB21|leo.johnson782@talktalk.net|+447800860090|REF-CANC-138787|RECURRING|FORTNIGHTLY|ACTIVE|2026-02-20|2026-03-08|2029-03-08|4667.02|700.64|6|GBP|Rent payment|BACS
MND-0000000453|2026-02-19 15:29:46|CRED000307|British Gas Services Ltd|04769773|80-78-45|GB58NWBK80784504769773|SANTGB2L|Isabella Green|17405547|54-48-70|GB33NWBK54487017405547|HSBCIE2S|isabella.green@outlook.com|+447702109716|REF-BRIT-432033|RECURRING|QUARTERLY|CANCELLED|2023-02-21|2023-03-11|2028-03-11|1508.94|1700.97|20|GBP|Broadband service|BACS
MND-0000000454|2024-02-18 16:34:08|CRED000912|Greenpeace UK|17984943|60-05-78|GB73NWBK60057817984943|MIDLIE22|Archie Thompson|67915341|18-13-49|GB58NWBK18134967915341|HSBCGBMM|archie.thompson58@talktalk.net|+447808290348|REF-GREE-703396|RECURRING|MONTHLY|SUSPENDED|2022-07-10|2022-08-02|2025-08-02|934.92|934.92|8|GBP|Mortgage payment|SEPA_B2B
MND-0000000455|2026-02-19 15:29:46|CRED000761|Paramount Plus UK|52306539|41-56-30|GB21NWBK41563052306539|LOYDGB22|Lily Walsh|46848529|33-25-94|GB26NWBK33259446848529|TSBSGB2L|lily.walsh@aol.com|+447902737780|REF-PARA-870412|RECURRING|FORTNIGHTLY|ACTIVE|2023-05-30|2023-06-17|2026-06-17|983.41|3933.64|5|EUR|Service subscription|SEPA_CORE
MND-0000000456|2026-02-19 15:29:46|CRED000524|Ovo Energy Limited|35630975|90-24-42|GB23NWBK90244235630975|TSBSGB21|Jacob Khan|70254297|72-96-30|GB79NWBK72963070254297|LOYDGB21|jacob_khan72@yahoo.co.uk|+447706113839|REF-OVO-819684|RECURRING|ANNUALLY|SUSPENDED|2025-07-10|2025-08-06|2028-08-06|3908.51|15634.04|5|GBP|Phone contract|SEPA_CORE
MND-0000000457|2026-02-19 15:29:46|CRED000181|Virgin Media Payments|05278117|71-89-31|GB35NWBK71893105278117|MIDLIE21|Hannah Edwards|70011085|20-65-21|GB35NWBK20652170011085|BARCGBMM|hannah.edwards380@sky.com|+447803030253|REF-VIRG-020137|ONE_OFF|ONE_OFF|PENDING|2026-09-10|2026-09-22|2028-09-22|1807.30|7229.20|9|GBP|Utility bill payment|SEPA_CORE
MND-0000000458|2024-09-17 07:10:28|CRED000193|HSBC Insurance Services|87091921|52-96-34|GB78NWBK52963487091921|HSBCIE2L|Sarah Green|78673366|40-53-47|GB35NWBK40534778673366|HSBCGBMM|sarah.green92@sky.com|+447809270160|REF-HSBC-086136|RECURRING|QUARTERLY|ACTIVE|2022-03-28|2022-04-27|2025-04-27|16.54|16.54|8|GBP|Service subscription|BACS
MND-0000000459|2026-02-19 15:29:46|CRED000722|Spotify AB|30492164|45-02-05|GB49NWBK45020530492164|LOYDGB22|Esme Ward|35778511|08-03-35|GB47NWBK08033535778511|BARCIE2S|esmeward@btinternet.com|+447908612453|REF-SPOT-633785|ONE_OFF|FORTNIGHTLY|SUSPENDED|2021-10-16|2021-11-07|2022-11-07|644.67|3223.35|10|GBP|TV subscription|SEPA_B2B
MND-0000000460|2025-10-01 09:37:56|CRED000952|Google Payment Ltd|77271426|82-13-78|GB39NWBK82137877271426|NWBKGBMM|Grace Hall|39666023|08-35-71|GB72NWBK08357139666023|NATWIE21|grace.hall@yahoo.co.uk|+447903048630|REF-GOOG-953336|RECURRING|FORTNIGHTLY|SUSPENDED|2021-05-17|2021-05-30|2026-05-30|2739.05|13695.25|4|GBP|Monthly subscription|BACS
MND-0000000461|2026-02-19 15:29:46|CRED000815|AA Membership Services|81099111|01-43-12|GB13NWBK01431281099111|NWBKGB2L|Sarah Moore|27101452|51-15-42|GB32NWBK51154227101452|SWINGB22|sarah94@talktalk.net|+447703855086|REF-AAM-722301|RECURRING|FORTNIGHTLY|SUSPENDED|2026-07-24|2026-08-07|2030-08-07|4252.19|12756.57|6|GBP|Water rates|SEPA_CORE
